Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_div_Quantity,Discount_apply_Sales,During Date,Ship latitude,Ship longitude
712,CA-2017-146136,2017.9.3,2017.9.7,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624,2.2156,19.5584,4,29.57892598,-81.21887914
713,US-2017-100048,2017.5.19,2017.5.24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0,109.7226,18.2871,281.34,5,40.9125992,-73.8370786
722,CA-2016-142335,2016.12.15,2016.12.19,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0,231.4116,77.1372,1652.94,4,42.3315509,-83.0466403
725,CA-2016-114713,2016.7.7,2016.7.12,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2,5.1282,0.7326,36.4672,5,25.8575963,-80.2781057
728,US-2016-150861,2016.12.3,2016.12.6,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0,84.0512,10.5064,182.72,3,40.6387141,-73.6401296
747,CA-2014-124429,2014.5.27,2014.5.27,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.356,-2.8356,453.696,0,32.73995237,-117.0949288
749,CA-2016-150889,2016.3.20,2016.3.22,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8994,0.8994,9.5936,2,42.0447388,-87.6930459
750,CA-2017-126074,2017.10.2,2017.10.6,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0,26.703,8.901,58.05,4,42.1406552,-83.1800544
757,CA-2014-106803,2014.12.29,2015.1.2,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768,3.4384,24.56,4,44.8277446,-92.9438218
764,CA-2014-162775,2014.1.13,2014.1.15,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.3392,2.6696,11.36,2,32.5066112,-93.65149359
771,CA-2017-104220,2017.1.30,2017.2.5,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14,4.57,18.28,6,41.5910641,-93.6037149
787,CA-2017-129567,2017.3.17,2017.3.21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,2.9457,13.9648,4,34.68911259,-118.1543952
789,CA-2015-115938,2015.6.26,2015.6.30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0,69.1008,17.2752,143.96,4,37.5385087,-77.43428
793,CA-2016-105256,2016.5.20,2016.5.20,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,17.0495,1091.168,0,35.6009498,-82.5540161
800,CA-2015-101910,2015.11.27,2015.12.3,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745,3.549,227.136,6,33.66573606,-117.3568139
808,CA-2015-140921,2015.2.3,2015.2.5,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076,5.538,28.4,2,41.2850813,-95.9958933
810,CA-2014-151995,2014.10.13,2014.10.15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0,3.2256,0.8064,11.52,2,47.8323792,-122.3382678
814,CA-2017-143686,2017.5.14,2017.5.14,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152,3.1076,18.28,0,33.7017186,-117.9077411
816,CA-2015-106565,2015.3.20,2015.3.23,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832,3.1104,51.84,3,43.0349931,-87.922497
830,CA-2017-129462,2017.6.16,2017.6.21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588,45.294,301.96,5,38.9989499,-84.6266111
849,CA-2017-107503,2017.1.1,2017.1.6,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568,2.1392,39.1168,5,41.4673238,-82.1781904
850,CA-2014-107755,2014.2.7,2014.2.12,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0,49.6048,7.0864,115.36,5,40.6220478,-74.2445902
851,CA-2016-152534,2016.6.20,2016.6.25,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0,1.3416,0.6708,5.16,5,36.67971226,-121.6190726
859,CA-2017-161984,2017.4.10,2017.4.15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767,3.5767,7.61,5,40.4862174,-74.4518173
869,CA-2014-136742,2014.4.6,2014.4.10,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928,-5.988,13.473,4,40.03813,-76.3056686
872,CA-2015-131128,2015.10.19,2015.10.20,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22,5.74,34.44,1,43.207178,-71.537476
888,CA-2017-150707,2017.10.14,2017.10.19,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534,2.6362,37.66,5,39.2136917,-76.8673588
901,CA-2017-150959,2017.11.11,2017.11.13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393,0.6786,8.352,2,32.85609768,-96.59843453
913,CA-2015-133627,2015.5.31,2015.6.7,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102,1.517,22.2,7,41.5242649,-72.0759105
921,CA-2014-138296,2014.12.5,2014.12.12,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768,3.4384,24.56,7,38.8051095,-77.0470229
930,CA-2017-144932,2017.4.14,2017.4.17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536,0.8512,11.6736,3,41.6786754,-83.5127283
938,US-2017-111745,2017.11.5,2017.11.6,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit_Smart WiFi Router,159.99,1,0,54.3966,54.3966,159.99,1,36.7296809,-108.2075183
939,CA-2015-148250,2015.12.13,2015.12.17,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0,6.2208,3.1104,12.96,4,33.91224199,-117.4441355
942,CA-2016-142958,2016.12.13,2016.12.20,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098,1.1049,4.8768,7,33.83815363,-118.3419737
954,CA-2017-136539,2017.12.28,2018.1.1,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,1.3584,21.7344,4,30.516208,-97.662623
960,CA-2015-112571,2015.9.22,2015.9.22,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196,26.598,204.6,0,33.1958696,-117.3794834
964,CA-2014-127488,2014.9.22,2014.9.24,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,0.8352,3.6864,2,26.3586885,-80.0830984
995,CA-2014-117639,2014.5.21,2014.5.25,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0,1276.4871,182.3553,2715.93,4,36.8529841,-75.9774183
1005,CA-2015-126445,2015.8.27,2015.8.31,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0,92.0835,30.6945,484.65,4,33.6132132,-117.1297784
1006,CA-2015-111199,2015.11.13,2015.11.17,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115.296,3,0.2,40.3536,13.4512,92.2368,4,34.7494749,-77.4208221
1009,US-2017-106705,2017.12.26,2018.1.1,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Burlington,Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0,20.585,4.117,44.75,6,40.8075391,-91.1129234
1012,CA-2017-118437,2017.6.17,2017.6.21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0,46.575,15.525,155.25,4,47.0451022,-122.8950075
1021,CA-2015-124450,2015.4.27,2015.5.3,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,22.74,3,0,8.8686,2.9562,22.74,6,38.8948932,-77.0365529
1037,CA-2016-113061,2016.4.22,2016.4.26,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2,0,8.662,4.331,86.62,4,38.57365305,-92.24706359
1041,CA-2016-127670,2016.3.20,2016.3.24,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,0,146.4036,36.6009,697.16,4,38.78867575,-90.65785768
1046,CA-2017-152702,2017.10.12,2017.10.16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186,-1.299,178.2228,4,42.2713945,-89.093966
1047,CA-2016-169103,2016.3.8,2016.3.13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,17.0495,1091.168,5,25.7742658,-80.1936589
1069,US-2017-139955,2017.9.28,2017.9.30,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,1,0.2,-0.3488,-0.3488,1.3952,2,26.0124561,-97.5004314
1083,US-2016-143819,2016.3.1,2016.3.5,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208,-33.1151,501.9552,4,40.9312099,-73.8987469
1088,CA-2016-166163,2016.8.15,2016.8.20,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3,0.2,7.1976,2.3992,57.5808,5,37.77575292,-122.2218064
1090,CA-2017-158407,2017.6.4,2017.6.10,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999,0.9995,25.5872,6,34.9854275,-80.5495112
1094,CA-2015-165085,2015.12.27,2015.12.31,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,28.9,5,0,14.161,2.8322,28.9,4,38.7651145,-76.8983059
1114,CA-2017-140585,2017.12.18,2017.12.23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,8.1676,37.3376,5,33.05424869,-117.2693413
1118,CA-2015-142755,2015.9.4,2015.9.8,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0,137.151,27.4302,279.9,4,34.02332,-84.360022
1122,US-2014-147627,2014.1.20,2014.1.26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,699.93,7,0,181.9818,25.9974,699.93,6,35.8428646,-90.7034522
1128,CA-2015-105970,2015.3.2,2015.3.7,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,1,0,2.6416,2.6416,10.16,5,39.83048045,-84.89188253
1133,US-2016-114776,2016.12.6,2016.12.7,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44,3,0,9.3312,3.1104,19.44,1,38.00043407,-121.8153522
1136,US-2016-148803,2016.12.11,2016.12.11,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571,2.4857,68.1792,0,25.4718946,-80.4759905
1137,CA-2016-152170,2016.11.12,2016.11.15,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0,129.384,16.173,287.52,3,41.6105983,-86.7225227
1147,CA-2015-112452,2015.4.4,2015.4.4,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346,53.673,579.6684,0,42.7337712,-84.5553805
1152,CA-2015-113971,2015.5.8,2015.5.14,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528,0.2088,6.6816,6,41.1348213,-81.4848086
1153,CA-2017-160395,2016.12.31,2017.1.6,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2,0,1.638,0.819,3.64,6,39.50166489,-119.797407
1155,CA-2014-136567,2014.12.20,2014.12.21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0,0,0,122.48,1,38.4493315,-78.8688833
1162,CA-2014-126522,2014.9.1,2014.9.5,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.6426,5.2142,53.94,4,33.10666203,-117.0687808
1172,US-2014-100279,2014.3.10,2014.3.14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,10.7424,5.3712,22.38,4,42.4894801,-83.1446485
1178,CA-2016-113621,2016.12.1,2016.12.5,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0,51.75,25.875,172.5,4,39.0840054,-77.1527573
1194,US-2015-130519,2015.9.15,2015.9.15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432,1.8144,12.4416,0,26.26485615,-80.26534204
1232,CA-2015-132570,2015.10.31,2015.11.2,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2,0,0.7228,0.3614,2.78,2,42.8867166,-78.8783922
1235,CA-2016-144344,2016.10.28,2016.10.28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862,4.5954,38.3616,0,26.5253491,-80.0664309
1245,CA-2017-133641,2017.5.14,2017.5.21,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0,23.8581,2.6509,48.69,7,30.3674198,-89.0928155
1246,CA-2014-168494,2014.12.12,2014.12.14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586,15.931,611.7504,2,36.75008418,-119.7124525
1262,US-2016-144393,2016.10.28,2016.11.4,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928,-3.5232,5.2848,7,35.612661,-77.3663538
1263,CA-2017-105053,2017.7.7,2017.7.9,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336,2.1112,13.9776,2,40.5885116,-73.657861
1270,CA-2017-100426,2017.6.4,2017.6.8,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",12.48,2,0,5.616,2.808,12.48,4,34.79981,-87.677251
1279,CA-2014-163293,2014.9.8,2014.9.11,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0,12.8583,4.2861,32.97,3,32.8406946,-83.6324022
1281,CA-2016-160815,2016.9.5,2016.9.6,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0,80.736,26.912,278.4,1,41.9758872,-91.6704053
1286,CA-2016-119445,2016.6.26,2016.7.3,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0,1.043,0.2086,14.9,7,41.8239891,-71.4128343
1296,CA-2015-138898,2015.5.25,2015.5.29,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,Colorado,81001,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,0.2,84.5728,6.5056,676.5824,4,38.2544472,-104.609141
1297,CA-2017-115427,2017.12.30,2018.1.3,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,2.2594,11.1232,4,38.2489383,-122.0635396
1319,CA-2014-160773,2014.7.1,2014.7.5,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,35.995,460.736,4,28.9005446,-81.2636738
1323,CA-2017-121804,2017.3.3,2017.3.8,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656,3.9312,72.8,5,36.6103334,-88.314761
1336,CA-2016-122133,2016.5.16,2016.5.23,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,6457,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0,0,0,552.56,7,41.5623178,-72.6509061
1344,CA-2015-131758,2015.5.28,2015.6.1,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0,14.346,4.782,47.82,4,40.6576022,-73.5831835
1369,CA-2017-133249,2017.7.8,2017.7.11,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737,12.5474,145.9,3,33.9906505,-118.0867063
1375,CA-2015-120362,2015.9.14,2015.9.19,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0,118.6575,23.7315,912.75,5,40.2338438,-111.6585337
1376,CA-2014-126361,2014.8.4,2014.8.9,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,101.71,1089.75,5,40.3641184,-111.73854
1383,US-2016-108504,2016.2.5,2016.2.5,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,0,1.6196,1.6196,80.98,0,33.883887,-84.5147454
1401,CA-2016-159212,2016.11.1,2016.11.5,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104,3.052,21.8,4,37.293378,-80.054667
1436,CA-2017-106852,2017.6.20,2017.6.27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104,6,0.2,10.8864,1.8144,24.8832,7,41.3822398,-81.7355692
1452,CA-2016-133711,2016.11.26,2016.11.29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,0,34.7802,4.9686,70.98,3,30.6943566,-88.0430541
1458,CA-2015-111297,2015.8.17,2015.8.21,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones _nap Scratch Pad Binder Tool for Ring Binders,52.2,9,0,23.49,2.61,52.2,4,41.6362152,-70.934205
1459,CA-2016-123722,2016.9.25,2016.10.1,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,4,0.2,5.1792,1.2948,12.7488,6,32.8218849,-96.9462635
1462,US-2016-128902,2016.3.11,2016.3.15,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,-15.6861,170.8042,4,39.473152,-75.00202655
